bucket,key,source_id,exchange,company_id,company_name,filing_date,filing_type,title
pdfs-128638789653,hkex/00001/2017/03/22/2753549.pdf,2753549,HKEX,00001,CKH HOLDINGS,2017-03-22,Announcements and Notices,RESULTS FOR THE YEAR ENDED 31 DECEMBER 2016
pdfs-128638789653,hkex/00001/2017/03/02/2737697.pdf,2737697,HKEX,00001,CKH HOLDINGS,2017-03-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 28 FEBRUARY 2017
pdfs-128638789653,hkex/00001/2017/02/23/2730925.pdf,2730925,HKEX,00001,CKH HOLDINGS,2017-02-23,Announcements and Notices,VOLUNTARY ANNOUNCEMENT - RESULTS OF WIND TRE S.P.A.
pdfs-128638789653,hkex/00001/2017/02/23/2730609.pdf,2730609,HKEX,00001,CKH HOLDINGS,2017-02-23,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2017/02/02/2717397.pdf,2717397,HKEX,00001,CKH HOLDINGS,2017-02-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 JANUARY 2017
pdfs-128638789653,hkex/00001/2017/01/16/2707252.pdf,2707252,HKEX,00001,CKH HOLDINGS,2017-01-16,Announcements and Notices,CONNECTED TRANSACTION - FORMATION OF A JOINT VENTURE IN CONNECTION WITH THE PROPOSED ACQUISITION OF ALL OF THE STAPLED SECURITIES IN ISSUE OF THE TARGET WHICH ARE LISTED ON THE AUSTRALIAN SECURITIES EXCHANGE BY WAY OF SCHEMES
pdfs-128638789653,hkex/00001/2017/01/05/2701114.pdf,2701114,HKEX,00001,CKH HOLDINGS,2017-01-05,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 DECEMBER 2016
pdfs-128638789653,hkex/00001/2016/12/30/2695437.pdf,2695437,HKEX,00001,CKH HOLDINGS,2016-12-30,Announcements and Notices,LIST OF DIRECTORS AND THEIR ROLES AND FUNCTIONS
pdfs-128638789653,hkex/00001/2016/12/15/2686786.pdf,2686786,HKEX,00001,CKH HOLDINGS,2016-12-15,Announcements and Notices,APPOINTMENT OF EXECUTIVE DIRECTOR AND NON-EXECUTIVE DIRECTOR
pdfs-128638789653,hkex/00001/2016/12/02/2678070.pdf,2678070,HKEX,00001,CKH HOLDINGS,2016-12-02,Announcements and Notices,CONNECTED TRANSACTION - SALE OF COMPANIES ENGAGED IN AIRCRAFT LEASING BUSINESS
pdfs-128638789653,hkex/00001/2016/12/02/2678182.pdf,2678182,HKEX,00001,CKH HOLDINGS,2016-12-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 NOVEMBER 2016
pdfs-128638789653,hkex/00001/2016/12/02/2678184.pdf,2678184,HKEX,00001,CKH HOLDINGS,2016-12-02,Next Day Disclosure Returns,NEXT DAY DISCLOSURE RETURN - CHANGES IN ISSUED SHARE CAPITAL
pdfs-128638789653,hkex/00001/2016/12/02/2678088.pdf,2678088,HKEX,00001,CKH HOLDINGS,2016-12-02,Announcements and Notices,INDIAN TAX AUTHORITIES ISSUED A DRAFT ASSESSMENT ORDER TO HUTCHISON TELECOMMUNICATIONS INTERNATIONAL LIMITED
pdfs-128638789653,hkex/00001/2016/11/18/2666973.pdf,2666973,HKEX,00001,CKH HOLDINGS,2016-11-18,Next Day Disclosure Returns,NEXT DAY DISCLOSURE RETURN
pdfs-128638789653,hkex/00001/2016/11/17/2666181.pdf,2666181,HKEX,00001,CKH HOLDINGS,2016-11-17,Next Day Disclosure Returns,NEXT DAY DISCLOSURE RETURN
pdfs-128638789653,hkex/00001/2016/11/07/2657663.pdf,2657663,HKEX,00001,CKH HOLDINGS,2016-11-07,Announcements and Notices,COMPLETION OF THE JOINT VENTURE OF 3 ITALIA S.P.A. AND WIND ACQUISITION HOLDINGS FINANCE S.P.A.
pdfs-128638789653,hkex/00001/2016/11/02/2653887.pdf,2653887,HKEX,00001,CKH HOLDINGS,2016-11-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 OCTOBER 2016
pdfs-128638789653,hkex/00001/2016/10/25/2645008.pdf,2645008,HKEX,00001,CKH HOLDINGS,2016-10-25,Announcements and Notices,FINAL REGULATORY APPROVALS RECEIVED FOR THE JOINT VENTURE OF 3 ITALIA S.P.A. AND WIND ACQUISITION HOLDINGS FINANCE S.P.A.
pdfs-128638789653,hkex/00001/2016/10/04/2632551.pdf,2632551,HKEX,00001,CKH HOLDINGS,2016-10-04,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 SEPTEMBER 2016
pdfs-128638789653,hkex/00001/2016/09/02/2607408.pdf,2607408,HKEX,00001,CKH HOLDINGS,2016-09-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 AUGUST 2016
pdfs-128638789653,hkex/00001/2016/09/01/2606385.pdf,2606385,HKEX,00001,CKH HOLDINGS,2016-09-01,Announcements and Notices,EUROPEAN COMMISSION APPROVES THE JOINT VENTURE OF 3 ITALIA S.P.A. AND WIND ACQUISITION HOLDINGS FINANCE S.P.A.
pdfs-128638789653,hkex/00001/2016/08/25/2598001.pdf,2598001,HKEX,00001,CKH HOLDINGS,2016-08-25,Financial Statements&#x2f;ESG Information,2016 INTERIM REPORT
pdfs-128638789653,hkex/00001/2016/08/25/2598005.pdf,2598005,HKEX,00001,CKH HOLDINGS,2016-08-25,Circulars,LETTER AND REPLY FORM TO NEW REGISTERED SHAREHOLDERS: ELECTION OF LANGUAGE AND MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2016/08/25/2598013.pdf,2598013,HKEX,00001,CKH HOLDINGS,2016-08-25,Circulars,NOTIFICATION LETTER AND REQUEST FORM TO REGISTERED SHAREHOLDERS: NOTICE OF PUBLICATION OF 2016 INTERIM REPORT
pdfs-128638789653,hkex/00001/2016/08/25/2598025.pdf,2598025,HKEX,00001,CKH HOLDINGS,2016-08-25,Circulars,NOTIFICATION LETTER AND REQUEST FORM TO NON-REGISTERED HOLDERS: NOTICE OF PUBLICATION OF 2016 INTERIM REPORT
pdfs-128638789653,hkex/00001/2016/08/11/2586154.pdf,2586154,HKEX,00001,CKH HOLDINGS,2016-08-11,Announcements and Notices,UNAUDITED RESULTS FOR THE SIX MONTHS ENDED 30 JUNE 2016
pdfs-128638789653,hkex/00001/2016/08/03/2579042.pdf,2579042,HKEX,00001,CKH HOLDINGS,2016-08-03,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 JULY 2016
pdfs-128638789653,hkex/00001/2016/08/01/2576514.pdf,2576514,HKEX,00001,CKH HOLDINGS,2016-08-01,Announcements and Notices,LIST OF DIRECTORS AND THEIR ROLES AND FUNCTIONS
pdfs-128638789653,hkex/00001/2016/07/15/2564629.pdf,2564629,HKEX,00001,CKH HOLDINGS,2016-07-15,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2016/07/05/2555536.pdf,2555536,HKEX,00001,CKH HOLDINGS,2016-07-05,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 JUNE 2016
pdfs-128638789653,hkex/00001/2016/06/30/2550741.pdf,2550741,HKEX,00001,CKH HOLDINGS,2016-06-30,Announcements and Notices,RETIREMENT OF EXECUTIVE DIRECTOR
pdfs-128638789653,hkex/00001/2016/06/20/2542110.pdf,2542110,HKEX,00001,CKH HOLDINGS,2016-06-20,Announcements and Notices,GRANT OF SHARE OPTIONS BY HUTCHISON CHINA MEDITECH LIMITED
pdfs-128638789653,hkex/00001/2016/06/02/2530341.pdf,2530341,HKEX,00001,CKH HOLDINGS,2016-06-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 MAY 2016
pdfs-128638789653,hkex/00001/2016/05/13/2515512.pdf,2515512,HKEX,00001,CKH HOLDINGS,2016-05-13,Announcements and Notices,ANNUAL GENERAL MEETING HELD ON 13 MAY 2016 - POLL RESULTS
pdfs-128638789653,hkex/00001/2016/05/11/2512830.pdf,2512830,HKEX,00001,CKH HOLDINGS,2016-05-11,Announcements and Notices,POTENTIAL ACQUISITION OF O2 UK&#x3b; SUBSCRIPTION BY CO-INVESTORS OF SHARES IN THE COMBINED BUSINESS OF 3 UK AND O2 UK
pdfs-128638789653,hkex/00001/2016/05/04/2506835.pdf,2506835,HKEX,00001,CKH HOLDINGS,2016-05-04,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 APRIL 2016
pdfs-128638789653,hkex/00001/2016/04/12/2481963.pdf,2481963,HKEX,00001,CKH HOLDINGS,2016-04-12,Circulars,"NOTIFICATION LETTER AND REQUEST FORM TO NON-REGISTERED HOLDERS: NOTICE OF PUBLICATION OF 2015 ANNUAL REPORT, CIRCULAR, NOTICE OF MEETING AND PROXY FORM"
pdfs-128638789653,hkex/00001/2016/04/12/2481922.pdf,2481922,HKEX,00001,CKH HOLDINGS,2016-04-12,Announcements and Notices,NOTICE OF ANNUAL GENERAL MEETING
pdfs-128638789653,hkex/00001/2016/04/12/2481953.pdf,2481953,HKEX,00001,CKH HOLDINGS,2016-04-12,Circulars,"NOTIFICATION LETTER AND REQUEST FORM TO REGISTERED SHAREHOLDERS: NOTICE OF PUBLICATION OF 2015 ANNUAL REPORT, CIRCULAR, NOTICE OF MEETING AND PROXY FORM"
pdfs-128638789653,hkex/00001/2016/04/12/2481796.pdf,2481796,HKEX,00001,CKH HOLDINGS,2016-04-12,Financial Statements&#x2f;ESG Information,2015 ANNUAL REPORT
pdfs-128638789653,hkex/00001/2016/04/12/2481832.pdf,2481832,HKEX,00001,CKH HOLDINGS,2016-04-12,Circulars,"NOTICE OF ANNUAL GENERAL MEETING&#x3b; PROPOSALS FOR RE-ELECTION OF RETIRING DIRECTORS, GENERAL MANDATES TO ISSUE NEW SHARES AND REPURCHASE SHARES AND SHARE OPTION SCHEME OF HUTCHISON CHINA MEDITECH LIMITED"
pdfs-128638789653,hkex/00001/2016/04/12/2481936.pdf,2481936,HKEX,00001,CKH HOLDINGS,2016-04-12,Proxy Forms,PROXY FORM
pdfs-128638789653,hkex/00001/2016/04/12/2481945.pdf,2481945,HKEX,00001,CKH HOLDINGS,2016-04-12,Circulars,LETTER AND REPLY FORM TO NEW REGISTERED SHAREHOLDERS: ELECTION OF LANGUAGE AND MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2016/04/05/2475517.pdf,2475517,HKEX,00001,CKH HOLDINGS,2016-04-05,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 MARCH 2016
pdfs-128638789653,hkex/00001/2016/03/17/2456453.pdf,2456453,HKEX,00001,CKH HOLDINGS,2016-03-17,Announcements and Notices,RESULTS HIGHLIGHTS FOR THE YEAR ENDED 31 DECEMBER 2015
pdfs-128638789653,hkex/00001/2016/03/02/2444842.pdf,2444842,HKEX,00001,CKH HOLDINGS,2016-03-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 29 FEBRUARY 2016
pdfs-128638789653,hkex/00001/2016/03/02/2444010.pdf,2444010,HKEX,00001,CKH HOLDINGS,2016-03-02,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2016/02/02/2425321.pdf,2425321,HKEX,00001,CKH HOLDINGS,2016-02-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 JANUARY 2016
pdfs-128638789653,hkex/00001/2016/01/05/2403850.pdf,2403850,HKEX,00001,CKH HOLDINGS,2016-01-05,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 DECEMBER 2015
pdfs-128638789653,hkex/00001/2015/12/31/2398589.pdf,2398589,HKEX,00001,CKH HOLDINGS,2015-12-31,Announcements and Notices,AUDIT COMMITTEE - TERMS OF REFERENCE
pdfs-128638789653,hkex/00001/2015/12/02/2377621.pdf,2377621,HKEX,00001,CKH HOLDINGS,2015-12-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 NOVEMBER 2015
pdfs-128638789653,hkex/00001/2015/11/03/2354796.pdf,2354796,HKEX,00001,CKH HOLDINGS,2015-11-03,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 OCTOBER 2015
pdfs-128638789653,hkex/00001/2015/10/30/2350829.pdf,2350829,HKEX,00001,CKH HOLDINGS,2015-10-30,Announcements and Notices,VOLUNTARY ANNOUNCEMENT - IMPAIRMENT AND ASSET WRITE DOWN ANNOUNCED BY HUSKY ENERGY INC.
pdfs-128638789653,hkex/00001/2015/10/07/2335176.pdf,2335176,HKEX,00001,CKH HOLDINGS,2015-10-07,Announcements and Notices,PROPOSED MERGER OF CKI AND PAH - (1) NEW PROPOSED CANCELLATION CONSIDERATION PAYABLE TO THE SCHEME SHAREHOLDERS (2) NEW PROPOSED AMOUNT OF THE CKI SPECIAL DIVIDEND (3) PROPOSED INCREASE IN THE AUTHORISED SHARE CAPITAL OF CKI (4) EXPECTED DATE OF DESPATCH OF THE SCHEME DOCUMENT AND THE CKI CIRCULAR
pdfs-128638789653,hkex/00001/2015/10/05/2331969.pdf,2331969,HKEX,00001,CKH HOLDINGS,2015-10-05,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 SEPTEMBER 2015
pdfs-128638789653,hkex/00001/2015/09/17/2319954.pdf,2319954,HKEX,00001,CKH HOLDINGS,2015-09-17,Circulars,LETTER AND REPLY FORM TO NEW REGISTERED SHAREHOLDERS: ELECTION OF LANGUAGE AND MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2015/09/17/2319962.pdf,2319962,HKEX,00001,CKH HOLDINGS,2015-09-17,Circulars,NOTIFICATION LETTER AND REQUEST FORM TO REGISTERED SHAREHOLDERS: NOTICE OF PUBLICATION OF 2015 INTERIM REPORT
pdfs-128638789653,hkex/00001/2015/09/17/2319966.pdf,2319966,HKEX,00001,CKH HOLDINGS,2015-09-17,Circulars,NOTIFICATION LETTER AND REQUEST FORM TO NON-REGISTERED HOLDERS: NOTICE OF PUBLICATION OF 2015 INTERIM REPORT
pdfs-128638789653,hkex/00001/2015/09/17/2319940.pdf,2319940,HKEX,00001,CKH HOLDINGS,2015-09-17,Financial Statements&#x2f;ESG Information,2015 INTERIM REPORT
pdfs-128638789653,hkex/00001/2015/09/08/2312732.pdf,2312732,HKEX,00001,CKH HOLDINGS,2015-09-08,Announcements and Notices,PROPOSED MERGER OF CHEUNG KONG INFRASTRUCTURE HOLDINGS LIMITED AND POWER ASSETS HOLDINGS LIMITED INVOLVING A SHARE EXCHANGE OFFER TO THE SCHEME SHAREHOLDERS OF POWER ASSETS HOLDINGS LIMITED FOR THE CANCELLATION OF ALL THE SCHEME SHARES BY WAY OF A SCHEME OF ARRANGEMENT
pdfs-128638789653,hkex/00001/2015/09/02/2307749.pdf,2307749,HKEX,00001,CKH HOLDINGS,2015-09-02,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 AUGUST 2015
pdfs-128638789653,hkex/00001/2015/08/25/2296847.pdf,2296847,HKEX,00001,CKH HOLDINGS,2015-08-25,Announcements and Notices,HIGHLIGHTS OF THE UNAUDITED RESULTS FOR THE SIX MONTHS ENDED 30 JUNE 2015
pdfs-128638789653,hkex/00001/2015/08/13/2285945.pdf,2285945,HKEX,00001,CKH HOLDINGS,2015-08-13,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2015/08/06/2281242.pdf,2281242,HKEX,00001,CKH HOLDINGS,2015-08-06,Announcements and Notices,DISCLOSEABLE TRANSACTION - EQUAL JOINT VENTURE OF 3 ITALIA S.P.A. AND WIND ACQUISITION HOLDINGS FINANCE S.P.A.
pdfs-128638789653,hkex/00001/2015/08/05/2279049.pdf,2279049,HKEX,00001,CKH HOLDINGS,2015-08-05,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31 JULY 2015
pdfs-128638789653,hkex/00001/2015/07/31/2273035.pdf,2273035,HKEX,00001,CKH HOLDINGS,2015-07-31,Circulars,LETTER AND REPLY FORM TO SHAREHOLDERS - ELECTION OF LANGUAGE AND MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2015/07/31/2273031.pdf,2273031,HKEX,00001,CKH HOLDINGS,2015-07-31,Announcements and Notices,ELECTION OF LANGUAGE AND MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2015/07/06/2250808.pdf,2250808,HKEX,00001,CKH HOLDINGS,2015-07-06,Monthly Returns,MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30 JUNE 2015
pdfs-128638789653,hkex/00001/2015/06/23/2237556.pdf,2237556,HKEX,00001,CKH HOLDINGS,2015-06-23,Announcements and Notices,ANNUAL GENERAL MEETING HELD ON 23 JUNE 2015 - POLL RESULTS
pdfs-128638789653,hkex/00001/2015/06/04/2224155.pdf,2224155,HKEX,00001,CKH HOLDINGS,2015-06-04,Announcements and Notices,CONTINUING CONNECTED TRANSACTIONS
pdfs-128638789653,hkex/00001/2015/06/04/2223022.pdf,2223022,HKEX,00001,CKH HOLDINGS,2015-06-04,Next Day Disclosure Returns,Next Day Disclosure Return
pdfs-128638789653,hkex/00001/2015/06/03/2222557.pdf,2222557,HKEX,00001,CKH HOLDINGS,2015-06-03,Debt and Structured Products,"ANNOUNCEMENT WITH RESPECT TO ADDITIONAL DEED OF GUARANTEE - US$500,000,000 5.375% GUARANTEED SENIOR PERPETUAL SECURITIES"
pdfs-128638789653,hkex/00001/2015/06/03/2221608.pdf,2221608,HKEX,00001,CKH HOLDINGS,2015-06-03,Announcements and Notices,"JOINT ANNOUNCEMENT - MERGER &amp; SPIN-OFF PROPOSALS: HUSKY SHARE EXCHANGE COMPLETION&#x3b; HUTCHISON SCHEME EFFECTIVE DATE, HUTCHISON PROPOSAL COMPLETION &amp; CKHH SHARE CERTIFICATES DESPATCH&#x3b; HUTCHISON SHARES LISTING WITHDRAWAL&#x3b; PROPERTY BUSINESSES COMBINATION, DISTRIBUTION IN SPECIE &amp; SPIN-OFF PROPOSAL COMPLETION &amp; CKP SHARE CERTIFICATES DESPATCH&#x3b; CKP SHARES DEALINGS &amp; ODD LOT MATCHING SERVICE COMMENCEMENT&#x3b; CKHH&#x27;S BOARD, COMPANY SECRETARY, AUTHORISED REPRESENTATIVES &amp; PRINCIPAL PLACE OF BUSINESS CHANGES"
pdfs-128638789653,hkex/00001/2015/06/03/2222529.pdf,2222529,HKEX,00001,CKH HOLDINGS,2015-06-03,Debt and Structured Products,"ANNOUNCEMENT WITH RESPECT TO ADDITIONAL DEED OF GUARANTEE - HK$1,000,000,000 5.25% GUARANTEED SENIOR PERPETUAL SECURITIES"
pdfs-128638789653,hkex/00001/2015/06/03/2222584.pdf,2222584,HKEX,00001,CKH HOLDINGS,2015-06-03,Debt and Structured Products,"ANNOUNCEMENT WITH RESPECT TO ADDITIONAL DEED OF GUARANTEE - U.S.$500,000,000 FLOATING RATE NOTES DUE 2015"
pdfs-128638789653,hkex/00001/2015/06/03/2221612.pdf,2221612,HKEX,00001,CKH HOLDINGS,2015-06-03,Announcements and Notices,LIST OF DIRECTORS AND THEIR ROLES AND FUNCTIONS
pdfs-128638789653,hkex/00001/2015/06/02/2220786.pdf,2220786,HKEX,00001,CKH HOLDINGS,2015-06-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MAY, 2015"
pdfs-128638789653,hkex/00001/2015/05/21/2209996.pdf,2209996,HKEX,00001,CKH HOLDINGS,2015-05-21,Circulars,"NOTIFICATION LETTER TO NON-REGISTERED HOLDER - NOTICE OF PUBLICATION OF CIRCULAR, NOTICE OF MEETING AND PROXY FORM"
pdfs-128638789653,hkex/00001/2015/05/21/2210016.pdf,2210016,HKEX,00001,CKH HOLDINGS,2015-05-21,Announcements and Notices,NOTICE OF ANNUAL GENERAL MEETING
pdfs-128638789653,hkex/00001/2015/05/21/2210004.pdf,2210004,HKEX,00001,CKH HOLDINGS,2015-05-21,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2015/05/21/2209982.pdf,2209982,HKEX,00001,CKH HOLDINGS,2015-05-21,Circulars,REQUEST FORM FOR REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2015/05/21/2209974.pdf,2209974,HKEX,00001,CKH HOLDINGS,2015-05-21,Circulars,"NOTIFICATION LETTER TO REGISTERED HOLDER - NOTICE OF PUBLICATION OF CIRCULAR, NOTICE OF MEETING AND PROXY FORM"
pdfs-128638789653,hkex/00001/2015/05/21/2209934.pdf,2209934,HKEX,00001,CKH HOLDINGS,2015-05-21,Circulars,"NOTICE OF ANNUAL GENERAL MEETING, PROPOSALS FOR RE-ELECTION OF RETIRING DIRECTORS, REMUNERATION OF DIRECTORS AND GENERAL MANDATES TO ISSUE NEW SHARES AND REPURCHASE SHARES"
pdfs-128638789653,hkex/00001/2015/05/21/2209964.pdf,2209964,HKEX,00001,CKH HOLDINGS,2015-05-21,Proxy Forms,PROXY FORM
pdfs-128638789653,hkex/00001/2015/05/19/2207466.pdf,2207466,HKEX,00001,CKH HOLDINGS,2015-05-19,Announcements and Notices,TRADING HALT
pdfs-128638789653,hkex/00001/2015/05/19/2207570.pdf,2207570,HKEX,00001,CKH HOLDINGS,2015-05-19,Announcements and Notices,JOINT ANNOUNCEMENT - MERGER PROPOSAL (1) RESULT OF THE COURT HEARING OF THE PETITION TO SANCTION THE HUTCHISON SCHEME (2) EXPECTED TIMETABLE OF CERTAIN EVENTS (3) RESUMPTION OF TRADING IN CKH HOLDINGS SHARES AND DEBT SECURITIES AND (4) RESUMPTION OF TRADING IN HUTCHISON SHARES
pdfs-128638789653,hkex/00001/2015/05/19/2207576.htm,2207576,HKEX,00001,CKH HOLDINGS,2015-05-19,Announcements and Notices,EXCHANGE NOTICE - RESUMPTION OF TRADING
pdfs-128638789653,hkex/00001/2015/05/19/2207482.htm,2207482,HKEX,00001,CKH HOLDINGS,2015-05-19,Announcements and Notices,EXCHANGE NOTICE - TRADING HALT
pdfs-128638789653,hkex/00001/2015/05/11/2200765.pdf,2200765,HKEX,00001,CKH HOLDINGS,2015-05-11,Announcements and Notices,INVESTOR PRESENTATION
pdfs-128638789653,hkex/00001/2015/05/08/2199368.pdf,2199368,HKEX,00001,CKH HOLDINGS,2015-05-08,Circulars,LETTER TO SHAREHOLDERS REGARDING THE PROPOSED LISTING BY WAY OF INTRODUCTION OF CHEUNG KONG PROPERTY HOLDINGS LIMITED ON THE MAIN BOARD OF THE STOCK EXCHANGE OF HONG KONG LIMITED
pdfs-128638789653,hkex/00001/2015/05/08/2199364.pdf,2199364,HKEX,00001,CKH HOLDINGS,2015-05-08,Announcements and Notices,MERGER PROPOSAL AND SPIN-OFF PROPOSAL - (1) CONDITIONAL APPROVAL OF THE DISTRIBUTION IN SPECIE (2) DESPATCH OF LISTING DOCUMENT OF CK PROPERTY (3) CLOSURE OF REGISTER OF MEMBERS OF HUTCHISON AND RECORD TIME FOR DETERMINING THE ENTITLEMENT TO THE CONSIDERATION FOR THE CANCELLATION AND EXTINGUISHMENT OF THE HUTCHISON SCHEME SHARES UNDER THE HUTCHISON SCHEME (4) CLOSURE OF REGISTER OF MEMBERS OF CKH HOLDINGS AND RECORD TIME FOR DETERMINING THE ENTITLEMENT TO THE DISTRIBUTION IN SPECIE
pdfs-128638789653,hkex/00001/2015/05/08/2199406.pdf,2199406,HKEX,00001,CKH HOLDINGS,2015-05-08,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDERS
pdfs-128638789653,hkex/00001/2015/05/08/2199374.pdf,2199374,HKEX,00001,CKH HOLDINGS,2015-05-08,Circulars,NOTIFICATION LETTER TO REGISTERED HOLDER - NOTICE OF PUBLICATION OF LISTING DOCUMENT OF CHEUNG KONG PROPERTY HOLDINGS LIMITED
pdfs-128638789653,hkex/00001/2015/05/08/2199396.pdf,2199396,HKEX,00001,CKH HOLDINGS,2015-05-08,Circulars,NOTIFICATION LETTER TO NON-REGISTERED HOLDER - NOTICE OF PUBLICATION OF LISTING DOCUMENT OF CHEUNG KONG PROPERTY HOLDINGS LIMITED
pdfs-128638789653,hkex/00001/2015/05/08/2199380.pdf,2199380,HKEX,00001,CKH HOLDINGS,2015-05-08,Circulars,REQUEST FORM FOR REGISTERED HOLDERS
pdfs-128638789653,hkex/00001/2015/05/05/2196125.pdf,2196125,HKEX,00001,CKH HOLDINGS,2015-05-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH APRIL, 2015"
pdfs-128638789653,hkex/00001/2015/04/29/2189306.pdf,2189306,HKEX,00001,CKH HOLDINGS,2015-04-29,Circulars,NOTIFICATION LETTER TO NON-REGISTERED HOLDER - NOTICE OF PUBLICATION OF ANNUAL REPORT 2014
pdfs-128638789653,hkex/00001/2015/04/29/2189326.pdf,2189326,HKEX,00001,CKH HOLDINGS,2015-04-29,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2015/04/29/2189276.pdf,2189276,HKEX,00001,CKH HOLDINGS,2015-04-29,Circulars,REQUEST FORM FOR REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2015/04/29/2189245.pdf,2189245,HKEX,00001,CKH HOLDINGS,2015-04-29,Circulars,NOTIFICATION LETTER TO REGISTERED HOLDER - NOTICE OF PUBLICATION OF ANNUAL REPORT 2014
pdfs-128638789653,hkex/00001/2015/04/29/2189194.pdf,2189194,HKEX,00001,CKH HOLDINGS,2015-04-29,Financial Statements&#x2f;ESG Information,ANNUAL REPORT 2014
pdfs-128638789653,hkex/00001/2015/04/21/2177189.htm,2177189,HKEX,00001,CKH HOLDINGS,2015-04-21,Announcements and Notices,EXCHANGE NOTICE - RESUMPTION OF TRADING
pdfs-128638789653,hkex/00001/2015/04/20/2176796.pdf,2176796,HKEX,00001,CKH HOLDINGS,2015-04-20,Announcements and Notices,"JOINT ANNOUNCEMENT - MERGER PROPOSAL (1) RESULTS OF THE CKH HOLDINGS EGM, (2) RESULTS OF THE HUTCHISON COURT MEETING AND THE HUTCHISON GENERAL MEETING, (3) RESUMPTION OF TRADING IN CKH HOLDINGS SHARES AND DEBT SECURITIES AND (4) RESUMPTION OF TRADING IN HUTCHISON SHARES"
pdfs-128638789653,hkex/00001/2015/04/20/2175687.pdf,2175687,HKEX,00001,CKH HOLDINGS,2015-04-20,Announcements and Notices,TRADING HALT
